text,user_id,username,likes,comment_id,post_id,reply_id,parent_id,is_reply,party,source_file
Ricardo Belmont presidente 🙏🏻,6811983456924189701,leo_king19,35,7628016915500303122,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
[Sticker] ,6857533978501825542,jasonmyl17,6,7628027187410010900,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
me preocupa ver que keiko este en primer lugar ..,6695901194340238342,lynx_01.1,5,7628032602520453909,7628016166480481556,7628031875391472391,7628031875391472391,True,neutral,conteo_rapido.ndjson
igual talvrs termine siendo vacado ya que keiko de nuevo lidera en el congreso,7596508460150227989,kelly.melany5,1,7628228440336139024,7628016166480481556,7628031875391472391,7628031875391472391,True,neutral,conteo_rapido.ndjson
[Sticker] ,7076043615314969605,dubidubidabadaba_a,2,7628055456887456532,7628016166480481556,7628054026437100295,7628054026437100295,True,neutral,conteo_rapido.ndjson
[Sticker] ,6835818198837183494,maguito_0,0,7628055602987926279,7628016166480481556,7628054026437100295,7628054026437100295,True,neutral,conteo_rapido.ndjson
Yo te viii,7217866506041558021,mgustamiextabienlaextra1,1,7628067629291340565,7628016166480481556,7628054026437100295,7628054026437100295,True,neutral,conteo_rapido.ndjson
😂😂😂. 🤡,7524046290213389320,pedro.amador.cuba,0,7628058504678736661,7628016166480481556,7628054026437100295,7628054026437100295,True,neutral,conteo_rapido.ndjson
fraude,7320864222170498054,arturorexzclement,0,7628032889478218513,7628016166480481556,7628034250416063252,7628034250416063252,True,neutral,conteo_rapido.ndjson
SIII VAMOS BELMONT 🗣️🥹💚,6630298368834994182,mila_aroni,0,7628041909953151765,7628016166480481556,7628017951762006804,7628017951762006804,True,neutral,conteo_rapido.ndjson
es la única esperanza 😔😔,7045709686151152646,_briannt,7,7628022184019329809,7628016166480481556,7628017951762006804,7628017951762006804,True,neutral,conteo_rapido.ndjson
Noooo😩,7444215274159588407,saraihe39,0,7628025168509666056,7628016166480481556,7628022664041693953,7628022664041693953,True,neutral,conteo_rapido.ndjson
perderá en segunda vuelta,6867112150202516485,porfyriochchavez,0,7628026104327275284,7628016166480481556,7628022664041693953,7628022664041693953,True,neutral,conteo_rapido.ndjson
ESTO ES FRAUDE EN TODAS LAS ENCUESTAS VERDADERAS KEIKO NO ESTA PRIMERA,6872101597511091201,mystery.369,2,7628024496670376711,7628016166480481556,7628018481628300053,7628018481628300053,True,neutral,conteo_rapido.ndjson
aun no es el conteo oficila,127290771514322944,_fio09oo,0,7628019707833418514,7628016166480481556,7628018481628300053,7628018481628300053,True,neutral,conteo_rapido.ndjson
con fe q será nuestra presidenta 🧡,7507458446993015813,liz.pame35,0,7628036790364406535,7628016166480481556,7628035856510993173,7628035856510993173,True,neutral,conteo_rapido.ndjson
,7177168127884395526,kirary_cartoon,0,7628040077068223240,7628016166480481556,7628035856510993173,7628035856510993173,True,neutral,conteo_rapido.ndjson
fraude,6796509715238077445,luisalberto9185,0,7628017826875736840,7628016166480481556,7628017566480679698,7628017566480679698,True,neutral,conteo_rapido.ndjson
Ese es el fraude que hizo la ONPE ya verás a las 10 pm lo de siempre,7105322060881200134,doris25w5,0,7628020829628269333,7628016166480481556,7628017603700867860,7628017603700867860,True,neutral,conteo_rapido.ndjson
Roberto Sánchez tiene mayoría en provincia,6688509960778056709,vansrous,14,7628027093805269767,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Vamos Ricardo Belmont,7091299320171807750,juanito.quechua,12,7628035096108679956,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Keiko tiene la mayoría en el congreso es ahora votar por ella para que cumpla 🧡🧡,7280278675567117317,renzo_2595,11,7628071374410269456,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
No aprendemos 😵 k pena 😵‍💫,6915272483037873157,userrosita_roca,10,7628029294271496991,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Como dueles Perú 💔,6618950723134996485,valentinaemili1,10,7628017258610082580,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"Y quien es Roberto Sanches , hasta ahora me entero que existía el señor Sanches.",7222428336809739269,wilmerquispecarde,6,7628025004558533394,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
la gente no entiende tmr,7092138785748878341,sebas.jxcordova,6,7628023315210519303,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
esto es un insulto!!,6531402943604724736,prideanto1,78,7628017110786278160,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Dios mío q le pasa a este pais,7237171044343661574,vanessacarcamo02,38,7628016975180399378,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Belmont presidente,7502591151931130935,nathan.hodges4,25,7628018344067564295,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Nunca me había interesado la política pero ahora lo estoy sintiendo 😔,7104116444577973254,mr.stech_n1,19,7628021565737272065,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
me dueles Perú 😞,7065107850951132165,carlonchitodelcal,11,7628029319977747208,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
La gente no aprende,7465473240795808773,amaysukiro.rei,10,7628024843614913281,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
[Sticker] noooooo,7198541533892215813,lpz_318,10,7628017983252726536,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
me da pena mi Perú crj,6838188311232971781,indomitablewolfantonior0,9,7628044608903774994,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
QUIEN CARJS ES KEIKO,7133098839070295046,julioramirez4132,9,7628037784679334672,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
vamos Belmont 💚💚,7161984140295259142,mely.llano1,8,7628040861554000648,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Si se puede Keiko 🧡,6958038183892993029,florcitatacilla,5,7628074989095256850,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Roberto Sánchez presidente,6937337995037934597,carlitosmp2022,5,7628060657157882642,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Si por q ahí está el fraude y fácil la hacen,6787447158494528518,mixie17,0,7628098658059731732,7628016166480481556,7628027093805269767,7628027093805269767,True,neutral,conteo_rapido.ndjson
obvio,7308769211365508102,elenaespinoza444,0,7628072123425391368,7628016166480481556,7628071374410269456,7628071374410269456,True,neutral,conteo_rapido.ndjson
keikoo,7238626612191069190,milagrosrevilla0619,5,7628034286907032338,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"Perú, nunca espero nada de tí, pero aún así me sigues decepcionando :(",6673078799981118470,carlosspari1,5,7628029138394350337,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
belmont 🥰😉😊,7150146447022720006,lizeth_arleth_12_15_30,5,7628022891073946386,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Porfavor seamos conscientes !!!! Jorge nieto es la voz porfavor,6822426249391801349,yarichukis,13,7628022304808125205,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Roberto Sanchez presidente del perú🇵🇪,7566863571657901057,dianayaninafern18,6,7628039943851639572,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Queeeeeee 😭se va a volver a repetir,7341922383848539142,mitzi.pino,10,7628017824565625607,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Keikooooooo,7107240231209108485,liliana.27e,10,7628018132784169750,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
vamos Keiko presidenta,7529581487038350354,user4343742433112,8,7628033306345587463,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Vamos keiko ❤️❤️❤️❤️,6836357187242296325,jelsimozombiteflores,7,7628040824342151943,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Vamos Keiko 🧡🧡🧡🧡🧡🧡,6826561744917545990,zucab01,8,7628042143315985172,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
y donde esta acuña,7048454502744065030,yulios035,1,7628021632238191367,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Keiko presidente,7570436735311791124,perrochino.gamer,3,7628032207344501525,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
quien es Roberto Sanchez?,6782771231033820165,anifer2605,1,7628043303745504016,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
esos son los resultado exactos,6879234555058291717,angelito5585,1,7628034484680786689,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
vamos Belmont,7436175347030721592,jdjnzbsguk,4,7628034443395433224,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Keiko ganará ya dije y punto,7109262029333365765,anapaola02101,1,7628053523003081480,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"Para aquellos que no pudieron emitir su voto el día de hoy, con la mano en el corazón te pido votar por el Partido del Buen Gobierno. No desperdicies tu voto marcando por aquellos candidatos que no tienen la opción de pasar a segunda vuelta. Hay que pensar con cabeza fría, merecemos un gobierno decente.
Un abrazo hermano/a peruano/a 🫂",6962117120884753413,xxrousxx08,4,7628078241773011713,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
[Sticker] los q faltan botar por Belmont o nieto porfavor,7027577087486821382,katyvillanuevaesc,4,7628055581567370004,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
estamos en la misma situación todo se va a mantener mismos congresistas estamos mal no aprendemos creo,7368560203636605957,lizbethmilagrosor,3,7628037035568644872,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Viva Keiko 🥰,7030299427668476933,valessita100,2,7628116515238642433,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Al ultimo,6783392242747032582,kert824,0,7628027870057808647,7628016166480481556,7628021632238191367,7628021632238191367,True,neutral,conteo_rapido.ndjson
Roberto Sánchez juntos por el pueblo,7315832290985313288,gabriel.bqq,0,7628026093958431508,7628016166480481556,7628021632238191367,7628021632238191367,True,neutral,conteo_rapido.ndjson
De mi ganpi,6693817507557622789,rhoaiasz,0,7628024949635416853,7628016166480481556,7628021632238191367,7628021632238191367,True,neutral,conteo_rapido.ndjson
"Como que Roberto Sánchez, xd la gente no aprende",218221721105891328,alexa.m.79,2,7628027713554809607,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
que estaremos pagando 🫩,7600848766560814097,va.rachel61,2,7628018288652796689,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
ahora es entre Keiko y uno de izquierda radical,6872927097964381189,patynsc35,1,7628342618283885332,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
quien es Roberto Sánchez nunca escuché de el 😢😔,6886177168465773574,elizabeth_castillo.m,0,7628025102629864210,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
vamos Keiko,7036469318927074309,erlyrodrigo26,1,7628037907429589767,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
cómo dueles Perú 😔,6874656935540065282,zxfabri7,4,7628090410720396040,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
VOTEN POR BELMOONT 💚😭,7342608590640169989,_daniahhh_,4,7628068009844359953,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"@Maria Elena Sirlopu: PORFAVOOOOR!!! Los que iban a votar por MARISOL, CHAU y CARLOS SPA…VOTEN POR NIETOOOOOOOOO 😭🥺🥺 los que faltaron votar ! Copia y pega!!!",6765255854742242310,lizyanira28,4,7628061069995426568,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"@Maria Oliva: Los que no votaron, por favor mañana voten por NIETO☀️☀️☀️☀️!!!!",219817313536180224,mariaoliva_7,4,7628057402760217351,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"quien chú es CHANCHEZ, NIETO....",6913594358998533125,juancarlosbaldeonramire2,4,7628044905186018055,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Roberto sanchez presidento💪,7410214805645263877,nildacutipaperez,4,7628041330174853908,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Vamosssss Sánchez 🥺🥺🥺,7454388156370502661,lovely_mg3,4,7628039491437429505,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Roberto sanchez,7590189031931429905,samueljorrge,4,7628033365149139732,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
keikoooo❤️,7097208899018818565,lallamapublicidad,4,7628018548254638866,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
roberto sanchez sera el nuevo presidente,7625067936177505287,yonmer.quispe.lai,3,7628579995745682197,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
falsoooo segundo puesto es Rafael Aliaga,7138530309792072709,you_doll20,3,7628401103906521877,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"PARA LOS QUE VOTAN MAÑANA: Recuerden, no va pasar Carlos Espa, es buena opción pero no lo hará, Marisol tampoco lo hará, Mesías, muy difícil, los demás, Belmont DESCARTADO pero no podemos dividirnos más. La mejor opción estratégicamente es Jorge Nieto... no lo digo por fanatismo ni camiseta, ni apariencia, es comparación en general, JORGE NIETO VAMOS, por favor los que voten mañana voten a conciencia, son nuestra esperanza ☀️☀️☀️☀️☀️",6745515501143426054,evelynoksana,3,7628092419238216456,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
en latina estába Roberto Sánchez en segundo puesto y en los otros canales estaba Rafael Lopez osea no pusieron de acuerdo,7134031509720286214,userpsv7ro90qj,3,7628076123470054152,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
vamosss!!!! Keikooo!!!🧡🧡🧡🧡,6951832255813141510,marthasandovalzav,3,7628070402817311505,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Hay mucha diferencia entre IPSOS y DATUM...,6739215890477679621,vladyramos22,3,7628068139105141522,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
belmont presidenteee,7412118734658503686,violeta.castaeda2,3,7628041948917580564,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
segunda vuelta. daré mi voto jp,7617259088846373909,user1466242469554,3,7628038634315580181,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Belmont,6874789183606948869,rodrinao,3,7628017758710678292,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
bamos Roberto tu puedes,7310008492243665926,mariadeisisilvaco,2,7628258885300994836,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Mentira fui miembro de mesa en la UNT y terminamos como a las 2 am y en la mayoría de mesas que ví ganó Nieto,7080748276346274821,hectorsantamaria_,2,7628143826324144903,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Todos a votar por Belmont,7088900167018234885,marcovenegashuayl,2,7628136967687127828,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"A los que voten mañana, que sea por Jorge Nieto",7582101112229217291,luiggi011,2,7628113975552770837,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
segunda vuelta Roberto zanches y belmont,6816668980662600709,tubarbara,2,7628092716380209928,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Nuevas votaciones,7555726646570550279,abnerx8,2,7628062731719213844,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Quien es Roberto Sanchez ????😱😨😮😮😮,7038792662904980486,olgaluzchg,2,7628057771204543233,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"Otros canales segundo lugar está porqui, cual es la verdadera",6937482582189016070,wilgamarrave,2,7628057465384502034,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
jp vamos,7019684136634369029,deishlimpe,2,7628054187230380808,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
frsñude,7603894236300280840,sachum23,2,7628039343295218450,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Keiko 🥰,7016052425606251525,www.xhxsc,2,7628037460317160212,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Nieto y Chau 🥺🥺🥺 ni modos mi apoyo a JP,6780318020621419525,ygisella.18,2,7628035063993942802,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"q tristeza , seguimos igual , nos merecemos estos gobernantes .",7261444647137084422,user4608033027216,2,7628023327014126356,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
aqui hay algo q no cuadra,7309535532136104965,bsr4474,2,7628018180909253392,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
[Sticker] ,7329204061591733254,seventeen._123,4,7628016994231894801,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
[Sticker] 💪💪💪,315778212754731008,irving_le,3,7628063076231824136,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
[Sticker] ,7620444745655157776,user8135783035034,3,7628028035368207112,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
vamos Sánchez,6862338968172905477,huarivargas1799,1,7628814302786732808,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
noooooooooo,7137448551189660678,paola_sharmely,1,7628143730025874184,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Aquí los que lloramos con estos resultados del flash.💔🇵🇪,7241749202703270917,datoscongladys,1,7628089635311747860,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
vamos keyko,7412820732730901509,romeo.castro.pasa,1,7628078380462129938,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
keiko sabe que no va ganar su objetivo es llegar ala segunda vuelta,7114466497368048646,quinterioespinoza,1,7628064387881796373,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Ni idea quien será Roberto Sánchez D:,149851389144358912,eriscr,1,7628063960109990674,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Roberto Sánchez presidente 👏👏👏,6975946762139026437,saramp333,1,7628060515323577096,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
sanchez presidente,7385201867343152133,libanomonerzarate,1,7628055922053137160,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
quien es Keiko???😁,7378590789481497606,christian..danie1,1,7628054158025360145,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
keikooo,203087974752727042,iljuanita,1,7628052852929200917,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
vamos keiko,7213174355000427526,martha.santamaria8,1,7628052275341558536,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Vamos NIETO🌞🌞🌞🌞🌞,7078298898649564165,to.mar.p,1,7628049324027822849,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"En America tv el que tiene el segundo Lugar es LOPEZ ALIAGA, Sánchez está 5nto",7429406980211835909,herbertjoseneyr25,1,7628046846572774165,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Roberto Sánchez presidente,7420272272567272454,roy.jaimeoficial2025,1,7628042608112583441,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
tmr yo esperaba más Jorge nieto,6938578168081449989,yossy_sayd,1,7628042568349565713,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
latina canal del fraude,7529915912063009799,user8379087019432,1,7628033285255447304,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"Solo les pido, que si no van a votar por Marisol, cómo presidenta denle al Oportunidad para los senadores y diputados 😭😭😭💚💙. Primero la gente",7389502900013286406,sisoyooo8,1,7628030068015301383,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
nooo Rafael :(,7609441873228612616,hola.twotime,1,7628026906424263440,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
[Sticker] Ojalá Belmont remonte,7535963713170834453,cora.late,1,7628022842647134997,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Csmr,7066999285464056837,joseburga682,1,7628018718752621328,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
sígueme seré el próximo presidente en un futuro,7198723143766459398,_lyrics_felixmer_,1,7628016830342923026,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
[Sticker] ,7305880020528989189,friendsjp.10,1,7628029382531433223,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
jp,6875811442642863105,yakiis238,0,7628609849709904648,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
vamos Roberto Sánchez,6913952657200104454,maferalvarez202,0,7628427932197880584,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
jp en la onpe esta 4,6888282543541715974,luisabadlinares,0,7628427286835888914,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
vamos Roberto Sánchez,7122251166776198149,nelidacarriontorr,0,7628425526731064082,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Va a pasar de nuevo😞,6567431877778276357,hotc4nc3r,0,7628423091804324629,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
bamos roberto sanchez,7167130040650990597,elgarhuaman943,0,7628420014081131284,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
yo vote por otros..!! 🤩🤩,7500654799924806672,juancitho.percial2,0,7628414739475677970,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
keiko ya ganó y no es justo q vaya a segunda a vuelta,7464345485081003009,lidia.mercedes56,0,7628410092748538642,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Ricardo Belmont presidente,6892539835589837829,cbj_cristian,0,7628410133056209680,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
vamos JP,7029391733372994565,milagrosz10,0,7628403572950893320,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
me sorprende q keiko ste en primer lugar 🤔🤔🤔,7190499163964212230,sandraqf1988,0,7628400006839517972,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Es el que hará cosas buenas,7137061352946009094,samiry_candela08,0,7628390415431861009,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
[Sticker] Vamos JP,7450458153051407366,usuario26086,0,7628389295636431632,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
bamosjppp,7008279685726307333,taniasantesalcedo,0,7628387869421470465,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
quien es Roberto sanchez,7167108800796083206,silamacedopua,0,7628377889437106962,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
idalia roberto es mi papa,7600480867668526100,richitarmacedo,0,7628377715914097424,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
keiko presidente,7494421055668110379,delia.huizaconsue,0,7628373686244655885,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Q cosa quiso decir con tranquilidad,6856060141130122245,leydiayala73,0,7628346056627733256,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
pero por qué no son iguales los resultados en todos los canales,6815274775246947334,erika2026._0,0,7628332586767090450,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Nieto 👏👏👏👏,6751146720237323270,bae_bunny,0,7628330526356914957,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
casi me lo creo con JP,7481064533144388626,jimenanena123,0,7628330282072245013,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
prefiero keiko Fujimori qu Jp,6898073209607701509,maribel_polo4567999,0,7628327531548672788,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
jp,7260485391823471621,h.jerson.r,0,7628312869678875409,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
quien se keiko.,6898839021860406278,squivel.209,0,7628279862612689684,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"este flash fue muy raro, dio que pensar",7217192330633413637,soniacusk,0,7628268240826139400,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
y como cuentan rápido los botos,7216044345299649541,henrycarrasco05,0,7628266061650330376,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Vamos keiko,6802056692311360518,tuxinitaporsiempre191190,0,7628263369841394440,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"JP
💪💪💪🙏",7577998287221244948,bebesukils,0,7628243443228443412,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"estoy confundida sale Sánchez ,porcki segunda vuelta no hay entiendo",7257162678073476102,camila_vm8,0,7628241460233126676,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Belmont presidente 💚💚💚💚,23719483,berlyvillacortagi,0,7628230770809275156,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"A LOS QUE LES TOCA VOTAR HOY, POR FAVOR VOTEN POR NIETO , ES LA UNICA SALVACIÓN PARA NO TENER VOTOS PERDIDOS",7012236386741158918,janetgalopinoruiz,0,7628229260919178002,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
xqe en otro canal es otra flach,6962577210445464578,lazarocastillolla,0,7628192400574219028,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
la gente,7296962251503518752,tu.princesa.rosi,0,7628158506055828246,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
JP,6994583086069089285,normangomez10,0,7628121919669797652,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
🌞🌞🌞LUNES 13!!!!! 🌞🌞🌞🌞GOBERNAR ES UNIR 🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞JORGE NIETO,7114307226685555717,elver.v..i,0,7628116546787558164,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"Por favor ya vi el actualizado y Rafael López de aliaga subió, denle su voto y no lo desperdicien mañana.",7141447137901052934,juanfergonzal,0,7628115185077945095,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"Otra vez lo mismo, keyko a segunda vuelta y otros candidato q nadie conoce.",7222987209409332230,user2745865907219,0,7628107593836004118,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
si nadie lo quiero como llega a estar aiii,7304267088842654726,bparral,0,7628103724360565525,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
alvarez,7034708571561018373,milagrosreyespuic,0,7628101178266321681,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
y mi tío acuña dónde está algo no cuadra aqui,6828024799874401285,rjncncervantesmucha,0,7628096501059273490,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
pero en el canal américa lo pasaron diferente.. López salía segundo y Keiko primer puesto..ya me confunden ya 😳,7329293663220302854,raquelita_fernandez23,0,7628091092403946257,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Quien chch es roberto sanchez,6787118201350308869,aledelrosa,0,7628088800212222727,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
keiko,6941125933224297478,peraltaidrogoseim,0,7628088798588633876,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
En canal 4 tienen otro resultado 😳,6886262107059438597,centro.cognitiva,0,7628086241465041682,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
tik tok,7280354612120912901,erj670,0,7628084947811681042,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"Que hace esa RCSM de la señora KK primer puesto, tanto gente de mier....da hay que le sigue creyendo en sus mentiras..",7428026052176823302,liamperu,0,7628083304227898120,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"Los que aún no votan y pensaban en Marisol, Wolfgang, Spa u otros por favor VOTEN POR NIETO 🌞🙌🏻🥺",7507443226832880657,judith271214,0,7628082826462397205,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
,7430323870278435846,vaca5709,0,7628081692981740295,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
"En segunda vuelta , gana el pueblo",7446321096619852805,asr4183,0,7628081114196296469,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
JP presidente,6980452733892510726,nemi_vitof,0,7628079757204357906,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
sospechoso,6533395144857621519,yoklove_10,0,7628079689357820679,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
cien por ciento Roberto Sánchez,7364518682587087892,cirovasquezruiz,0,7628079025567646482,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
Plop,6919296463190623237,niamiai,0,7628079189929607954,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
keyko 💪💪,7291108557620544518,kary.gorety.balua,0,7628078455637279506,7628016166480481556,0,,False,neutral,conteo_rapido.ndjson
